Timestamp,Device_Type,EMG,PPG_IR,PPG_Red,PPG_Green
2025-12-14T20:46:09Z,Oralable,0,426234,90300,0
2025-12-14T20:46:09Z,Oralable,0,426234,90704,0
2025-12-14T20:46:09Z,Oralable,0,426234,90704,0
2025-12-14T20:46:09Z,Oralable,0,427928,90704,0
2025-12-14T20:46:09Z,Oralable,0,427928,90652,0
2025-12-14T20:46:09Z,Oralable,0,427928,90652,0
2025-12-14T20:46:09Z,Oralable,0,427152,90652,0
2025-12-14T20:46:09Z,Oralable,0,427152,90652,0
2025-12-14T20:46:09Z,Oralable,0,427152,90652,0
2025-12-14T20:46:09Z,Oralable,0,427152,90652,0
2025-12-14T20:46:09Z,Oralable,0,427152,90717,0
2025-12-14T20:46:09Z,Oralable,0,427152,90717,0
2025-12-14T20:46:09Z,Oralable,0,427368,90717,0
2025-12-14T20:46:09Z,Oralable,0,427368,90717,0
2025-12-14T20:46:09Z,Oralable,0,427368,90717,0
2025-12-14T20:46:09Z,Oralable,0,427368,90717,0
2025-12-14T20:46:09Z,Oralable,0,427368,90717,0
2025-12-14T20:46:09Z,Oralable,0,427368,90810,0
2025-12-14T20:46:09Z,Oralable,0,427368,90810,55055
2025-12-14T20:46:09Z,Oralable,0,428041,90810,55055
2025-12-14T20:46:09Z,Oralable,0,428041,90810,55055
2025-12-14T20:46:09Z,Oralable,0,428041,90810,55055
2025-12-14T20:46:09Z,Oralable,0,428041,90810,55055
2025-12-14T20:46:09Z,Oralable,0,428041,90069,55055
2025-12-14T20:46:09Z,Oralable,0,428041,90069,54
2025-12-14T20:46:09Z,Oralable,0,423719,90069,54
2025-12-14T20:46:09Z,Oralable,0,423719,90069,54
2025-12-14T20:46:09Z,Oralable,0,423719,90069,54
2025-12-14T20:46:09Z,Oralable,0,423719,90069,54
2025-12-14T20:46:09Z,Oralable,0,423719,90069,54
2025-12-14T20:46:09Z,Oralable,0,423719,91072,54
2025-12-14T20:46:09Z,Oralable,0,423719,91072,0
2025-12-14T20:46:09Z,Oralable,0,428977,91072,0
2025-12-14T20:46:09Z,Oralable,0,428977,89942,0
2025-12-14T20:46:09Z,Oralable,0,428977,89942,1
2025-12-14T20:46:09Z,Oralable,0,424618,89942,1
2025-12-14T20:46:09Z,Oralable,0,424618,89942,1
2025-12-14T20:46:09Z,Oralable,0,424618,89942,1
2025-12-14T20:46:09Z,Oralable,0,424618,89942,1
2025-12-14T20:46:09Z,Oralable,0,424618,91402,1
2025-12-14T20:46:09Z,Oralable,0,424618,91402,18
2025-12-14T20:46:09Z,Oralable,0,430299,91402,18
2025-12-14T20:46:09Z,Oralable,0,430299,91402,18
2025-12-14T20:46:09Z,Oralable,0,430299,91402,18
2025-12-14T20:46:09Z,Oralable,0,430299,91402,18
2025-12-14T20:46:09Z,Oralable,0,430299,91402,18
2025-12-14T20:46:09Z,Oralable,0,430299,91367,18
2025-12-14T20:46:09Z,Oralable,0,430299,91367,0
2025-12-14T20:46:09Z,Oralable,0,429604,91367,0
2025-12-14T20:46:09Z,Oralable,0,429604,91367,0
2025-12-14T20:46:09Z,Oralable,0,429604,91367,0
2025-12-14T20:46:09Z,Oralable,0,429604,91367,0
2025-12-14T20:46:09Z,Oralable,0,429604,91426,0
2025-12-14T20:46:09Z,Oralable,0,429604,91426,0
2025-12-14T20:46:09Z,Oralable,0,429521,91426,0
2025-12-14T20:46:09Z,Oralable,0,429521,91426,0
2025-12-14T20:46:09Z,Oralable,0,429521,91426,0
2025-12-14T20:46:09Z,Oralable,0,429521,91426,0
2025-12-14T20:46:09Z,Oralable,0,429521,91426,0
2025-12-14T20:46:09Z,Oralable,0,429521,91150,0
2025-12-14T20:46:09Z,Oralable,0,429521,91150,55135
2025-12-14T20:46:09Z,Oralable,0,429269,91150,55135
2025-12-14T20:46:09Z,Oralable,0,429269,91219,55135
2025-12-14T20:46:09Z,Oralable,0,429269,91219,121
2025-12-14T20:46:09Z,Oralable,0,429314,91219,121
2025-12-14T20:46:09Z,Oralable,0,429314,91219,121
2025-12-14T20:46:09Z,Oralable,0,429314,91219,121
2025-12-14T20:46:09Z,Oralable,0,429314,91219,121
2025-12-14T20:46:09Z,Oralable,0,429314,91152,121
2025-12-14T20:46:09Z,Oralable,0,429314,91152,0
2025-12-14T20:46:09Z,Oralable,0,429296,91152,0
2025-12-14T20:46:09Z,Oralable,0,429296,91152,0
2025-12-14T20:46:09Z,Oralable,0,429296,91152,0
2025-12-14T20:46:09Z,Oralable,0,429296,91152,0
2025-12-14T20:46:09Z,Oralable,0,429296,91152,0
2025-12-14T20:46:09Z,Oralable,0,429296,91308,0
2025-12-14T20:46:09Z,Oralable,0,429296,91308,0
2025-12-14T20:46:09Z,Oralable,0,429615,91308,0
2025-12-14T20:46:09Z,Oralable,0,429615,91308,0
2025-12-14T20:46:09Z,Oralable,0,429615,91308,0
2025-12-14T20:46:09Z,Oralable,0,429615,91308,0
2025-12-14T20:46:09Z,Oralable,0,429615,91951,0
2025-12-14T20:46:09Z,Oralable,0,429615,91951,0
2025-12-14T20:46:09Z,Oralable,0,432206,91951,0
2025-12-14T20:46:09Z,Oralable,0,432206,91951,0
2025-12-14T20:46:09Z,Oralable,0,432206,91951,0
2025-12-14T20:46:09Z,Oralable,0,432206,91951,0
2025-12-14T20:46:09Z,Oralable,0,432206,91951,0
2025-12-14T20:46:09Z,Oralable,0,432206,91643,0
2025-12-14T20:46:09Z,Oralable,0,432206,91643,5
2025-12-14T20:46:09Z,Oralable,0,431364,91643,5
2025-12-14T20:46:09Z,Oralable,0,431364,91545,5
2025-12-14T20:46:09Z,Oralable,0,431364,91545,22
2025-12-14T20:46:09Z,Oralable,0,430667,91545,22
2025-12-14T20:46:09Z,Oralable,0,430667,91545,22
2025-12-14T20:46:09Z,Oralable,0,430667,91545,22
2025-12-14T20:46:09Z,Oralable,0,430667,91545,22
2025-12-14T20:46:09Z,Oralable,0,430667,91735,22
2025-12-14T20:46:09Z,Oralable,0,430667,91735,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91735,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91735,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91735,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91735,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91735,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91568,55810
2025-12-14T20:46:09Z,Oralable,0,431142,91568,0
2025-12-14T20:46:09Z,Oralable,0,430780,91568,0
2025-12-14T20:46:09Z,Oralable,0,430780,91568,0
2025-12-14T20:46:09Z,Oralable,0,430780,91568,0
2025-12-14T20:46:09Z,Oralable,0,430780,91568,0
2025-12-14T20:46:09Z,Oralable,0,430780,91607,0
2025-12-14T20:46:09Z,Oralable,0,430780,91607,71
2025-12-14T20:46:09Z,Oralable,0,430959,91607,71
2025-12-14T20:46:09Z,Oralable,0,430959,91607,71
2025-12-14T20:46:09Z,Oralable,0,430959,91607,71
2025-12-14T20:46:09Z,Oralable,0,430959,91607,71
2025-12-14T20:46:09Z,Oralable,0,430959,91607,71
2025-12-14T20:46:09Z,Oralable,0,430959,91721,71
2025-12-14T20:46:09Z,Oralable,0,430959,91721,0
2025-12-14T20:46:09Z,Oralable,0,430641,91721,0
2025-12-14T20:46:09Z,Oralable,0,430641,91696,0
2025-12-14T20:46:09Z,Oralable,0,430641,91696,20
2025-12-14T20:46:09Z,Oralable,0,430643,91696,20
2025-12-14T20:46:09Z,Oralable,0,430643,91696,20
2025-12-14T20:46:09Z,Oralable,0,430643,91696,20
2025-12-14T20:46:09Z,Oralable,0,430643,91696,20
2025-12-14T20:46:09Z,Oralable,0,430643,91398,20
2025-12-14T20:46:09Z,Oralable,0,430643,91398,149
2025-12-14T20:46:09Z,Oralable,0,430433,91398,149
2025-12-14T20:46:09Z,Oralable,0,430433,91398,149
2025-12-14T20:46:09Z,Oralable,0,430433,91398,149
2025-12-14T20:46:09Z,Oralable,0,430433,91398,149
2025-12-14T20:46:09Z,Oralable,0,430433,91398,149
2025-12-14T20:46:09Z,Oralable,0,430433,91602,149
2025-12-14T20:46:09Z,Oralable,0,430433,91602,0
2025-12-14T20:46:09Z,Oralable,0,430847,91602,0
2025-12-14T20:46:09Z,Oralable,0,430847,91602,0
2025-12-14T20:46:09Z,Oralable,0,430847,91602,0
2025-12-14T20:46:09Z,Oralable,0,430847,91602,0
2025-12-14T20:46:09Z,Oralable,0,430847,91583,0
2025-12-14T20:46:09Z,Oralable,0,430847,91583,55
2025-12-14T20:46:09Z,Oralable,0,430763,91583,55
2025-12-14T20:46:09Z,Oralable,0,430763,91663,55
2025-12-14T20:46:09Z,Oralable,0,430763,91663,0
2025-12-14T20:46:09Z,Oralable,0,431225,91663,0
2025-12-14T20:46:09Z,Oralable,0,431225,91663,0
2025-12-14T20:46:09Z,Oralable,0,431225,91663,0
2025-12-14T20:46:09Z,Oralable,0,431225,91663,0
2025-12-14T20:46:09Z,Oralable,0,431225,91663,0
2025-12-14T20:46:09Z,Oralable,0,431225,91548,0
2025-12-14T20:46:09Z,Oralable,0,431225,91548,2
2025-12-14T20:46:09Z,Oralable,0,430722,91548,2
2025-12-14T20:46:09Z,Oralable,0,430722,91548,2
2025-12-14T20:46:09Z,Oralable,0,430722,91548,2
2025-12-14T20:46:09Z,Oralable,0,430722,91548,2
2025-12-14T20:46:09Z,Oralable,0,430722,91627,2
2025-12-14T20:46:09Z,Oralable,0,430722,91627,0
2025-12-14T20:46:09Z,Oralable,0,430463,91627,0
2025-12-14T20:46:09Z,Oralable,0,430463,91627,0
2025-12-14T20:46:09Z,Oralable,0,430463,91627,0
2025-12-14T20:46:09Z,Oralable,0,430463,91627,0
2025-12-14T20:46:09Z,Oralable,0,430463,91627,0
2025-12-14T20:46:09Z,Oralable,0,430463,91469,0
2025-12-14T20:46:09Z,Oralable,0,430463,91469,0
2025-12-14T20:46:09Z,Oralable,0,430520,91469,0
2025-12-14T20:46:09Z,Oralable,0,430520,91469,0
2025-12-14T20:46:09Z,Oralable,0,430520,91469,0
2025-12-14T20:46:09Z,Oralable,0,430520,91469,0
2025-12-14T20:46:09Z,Oralable,0,430520,91669,0
2025-12-14T20:46:09Z,Oralable,0,430520,91669,2
2025-12-14T20:46:09Z,Oralable,0,430831,91669,2
2025-12-14T20:46:09Z,Oralable,0,430831,91602,2
2025-12-14T20:46:09Z,Oralable,0,430831,91602,79
2025-12-14T20:46:09Z,Oralable,0,430744,91602,79
2025-12-14T20:46:09Z,Oralable,0,430744,91602,79
2025-12-14T20:46:09Z,Oralable,0,430744,91602,79
2025-12-14T20:46:09Z,Oralable,0,430744,91602,79
2025-12-14T20:46:09Z,Oralable,0,430744,91602,79
2025-12-14T20:46:09Z,Oralable,0,430744,91629,79
2025-12-14T20:46:09Z,Oralable,0,430744,91629,0
2025-12-14T20:46:09Z,Oralable,0,430858,91629,0
2025-12-14T20:46:09Z,Oralable,0,430858,91629,0
2025-12-14T20:46:09Z,Oralable,0,430858,91629,0
2025-12-14T20:46:09Z,Oralable,0,430858,91629,0
2025-12-14T20:46:09Z,Oralable,0,430858,91628,0
2025-12-14T20:46:09Z,Oralable,0,430858,91628,0
2025-12-14T20:46:09Z,Oralable,0,431007,91628,0
2025-12-14T20:46:09Z,Oralable,0,431007,91628,0
2025-12-14T20:46:09Z,Oralable,0,431007,91628,0
2025-12-14T20:46:09Z,Oralable,0,431007,91628,0
2025-12-14T20:46:09Z,Oralable,0,431007,91628,0
2025-12-14T20:46:09Z,Oralable,0,431007,91740,0
2025-12-14T20:46:09Z,Oralable,0,431007,91740,0
2025-12-14T20:46:09Z,Oralable,0,431022,91740,0
2025-12-14T20:46:09Z,Oralable,0,431022,91740,0
2025-12-14T20:46:09Z,Oralable,0,431022,91740,0
2025-12-14T20:46:09Z,Oralable,0,431022,91740,0
2025-12-14T20:46:09Z,Oralable,0,431022,91633,0
2025-12-14T20:46:09Z,Oralable,0,431022,91633,0
2025-12-14T20:46:09Z,Oralable,0,431018,91633,0
2025-12-14T20:46:09Z,Oralable,0,431018,91616,0
2025-12-14T20:46:09Z,Oralable,0,431018,91616,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91616,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91616,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91616,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91616,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91616,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91635,32768
2025-12-14T20:46:09Z,Oralable,0,431022,91635,0
2025-12-14T20:46:09Z,Oralable,0,430944,91635,0
2025-12-14T20:46:09Z,Oralable,0,430944,91635,0
2025-12-14T20:46:09Z,Oralable,0,430944,91635,0
2025-12-14T20:46:09Z,Oralable,0,430944,91635,0
2025-12-14T20:46:09Z,Oralable,0,430944,91642,0
2025-12-14T20:46:09Z,Oralable,0,430944,91642,0
2025-12-14T20:46:09Z,Oralable,0,430966,91642,0
2025-12-14T20:46:09Z,Oralable,0,430966,91642,0
2025-12-14T20:46:09Z,Oralable,0,430966,91642,0
2025-12-14T20:46:09Z,Oralable,0,430966,91642,0
2025-12-14T20:46:09Z,Oralable,0,430966,91642,0
2025-12-14T20:46:09Z,Oralable,0,430966,91749,0
2025-12-14T20:46:09Z,Oralable,0,430966,91749,107
2025-12-14T20:46:09Z,Oralable,0,431188,91749,107
2025-12-14T20:46:09Z,Oralable,0,431188,91664,107
2025-12-14T20:46:09Z,Oralable,0,431188,91664,0
2025-12-14T20:46:09Z,Oralable,0,431380,91664,0
2025-12-14T20:46:09Z,Oralable,0,431380,91664,0
2025-12-14T20:46:09Z,Oralable,0,431380,91664,0
2025-12-14T20:46:09Z,Oralable,0,431380,91664,0
2025-12-14T20:46:09Z,Oralable,0,431380,91648,0
2025-12-14T20:46:09Z,Oralable,0,431380,91648,0
2025-12-14T20:46:09Z,Oralable,0,430898,91648,0
2025-12-14T20:46:09Z,Oralable,0,430898,91648,0
2025-12-14T20:46:09Z,Oralable,0,430898,91648,0
2025-12-14T20:46:09Z,Oralable,0,430898,91648,0
2025-12-14T20:46:09Z,Oralable,0,430898,91648,0
2025-12-14T20:46:09Z,Oralable,0,430898,91593,0
2025-12-14T20:46:09Z,Oralable,0,430898,91593,0
2025-12-14T20:46:09Z,Oralable,0,430864,91593,0
2025-12-14T20:46:09Z,Oralable,0,430864,91593,0
2025-12-14T20:46:09Z,Oralable,0,430864,91593,0
2025-12-14T20:46:09Z,Oralable,0,430864,91593,0
2025-12-14T20:46:09Z,Oralable,0,430864,91594,0
2025-12-14T20:46:09Z,Oralable,0,430864,91594,55425
2025-12-14T20:46:09Z,Oralable,0,430843,91594,55425
2025-12-14T20:46:09Z,Oralable,0,430843,91594,55425
2025-12-14T20:46:09Z,Oralable,0,430843,91594,55425
2025-12-14T20:46:09Z,Oralable,0,430843,91594,55425
2025-12-14T20:46:09Z,Oralable,0,430843,91669,55425
2025-12-14T20:46:09Z,Oralable,0,430843,91669,0
2025-12-14T20:46:09Z,Oralable,0,431347,91669,0
2025-12-14T20:46:09Z,Oralable,0,431347,91669,0
2025-12-14T20:46:09Z,Oralable,0,431347,91535,0
2025-12-14T20:46:09Z,Oralable,0,431347,91535,9
2025-12-14T20:46:09Z,Oralable,0,431091,91535,9
2025-12-14T20:46:09Z,Oralable,0,431091,91535,9
2025-12-14T20:46:09Z,Oralable,0,431091,91535,9
2025-12-14T20:46:09Z,Oralable,0,431091,91535,9
2025-12-14T20:46:09Z,Oralable,0,431091,91520,9
2025-12-14T20:46:09Z,Oralable,0,431091,91520,1
2025-12-14T20:46:09Z,Oralable,0,431004,91520,1
2025-12-14T20:46:09Z,Oralable,0,431004,91520,1
2025-12-14T20:46:09Z,Oralable,0,431004,91520,1
2025-12-14T20:46:09Z,Oralable,0,431004,91520,1
2025-12-14T20:46:09Z,Oralable,0,431004,91520,1
2025-12-14T20:46:09Z,Oralable,0,431004,91684,1
2025-12-14T20:46:09Z,Oralable,0,431004,91684,96
2025-12-14T20:46:09Z,Oralable,0,431322,91684,96
2025-12-14T20:46:09Z,Oralable,0,431322,91684,96
2025-12-14T20:46:09Z,Oralable,0,431322,91684,96
2025-12-14T20:46:09Z,Oralable,0,431322,91684,96
2025-12-14T20:46:09Z,Oralable,0,431322,91660,96
2025-12-14T20:46:09Z,Oralable,0,431322,91660,6
2025-12-14T20:46:09Z,Oralable,0,430954,91660,6
2025-12-14T20:46:09Z,Oralable,0,430954,91660,6
2025-12-14T20:46:09Z,Oralable,0,430954,91660,6
2025-12-14T20:46:09Z,Oralable,0,430954,91660,6
2025-12-14T20:46:09Z,Oralable,0,430954,91658,6
2025-12-14T20:46:09Z,Oralable,0,430954,91658,0
2025-12-14T20:46:09Z,Oralable,0,431125,91658,0
2025-12-14T20:46:09Z,Oralable,0,431125,91658,0
2025-12-14T20:46:09Z,Oralable,0,431125,91687,0
2025-12-14T20:46:09Z,Oralable,0,431125,91687,55446
2025-12-14T20:46:09Z,Oralable,0,431098,91687,55446
2025-12-14T20:46:09Z,Oralable,0,431098,91687,55446
2025-12-14T20:46:09Z,Oralable,0,431098,91687,55446
2025-12-14T20:46:09Z,Oralable,0,431098,91687,55446
2025-12-14T20:46:09Z,Oralable,0,431098,91674,55446
2025-12-14T20:46:09Z,Oralable,0,431098,91674,44
2025-12-14T20:46:09Z,Oralable,0,431178,91674,44
2025-12-14T20:46:09Z,Oralable,0,431178,91674,44
2025-12-14T20:46:09Z,Oralable,0,431178,91674,44
2025-12-14T20:46:09Z,Oralable,0,431178,91674,44
2025-12-14T20:46:09Z,Oralable,0,431178,91674,44
2025-12-14T20:46:09Z,Oralable,0,431178,91734,44
2025-12-14T20:46:09Z,Oralable,0,431178,91734,0
2025-12-14T20:46:09Z,Oralable,0,431480,91734,0
2025-12-14T20:46:09Z,Oralable,0,431480,91734,0
2025-12-14T20:46:09Z,Oralable,0,431480,91734,0
2025-12-14T20:46:09Z,Oralable,0,431480,91734,0
2025-12-14T20:46:09Z,Oralable,0,431480,91752,0
2025-12-14T20:46:09Z,Oralable,0,431480,91752,0
2025-12-14T20:46:09Z,Oralable,0,431048,91752,0
2025-12-14T20:46:09Z,Oralable,0,431048,91752,0
2025-12-14T20:46:09Z,Oralable,0,431048,91752,0
2025-12-14T20:46:09Z,Oralable,0,431048,91752,0
2025-12-14T20:46:09Z,Oralable,0,431048,91638,0
2025-12-14T20:46:09Z,Oralable,0,431048,91638,0
2025-12-14T20:46:09Z,Oralable,0,430764,91638,0
2025-12-14T20:46:09Z,Oralable,0,430764,91638,0
2025-12-14T20:46:09Z,Oralable,0,430764,91655,0
2025-12-14T20:46:09Z,Oralable,0,430764,91655,26
2025-12-14T20:46:09Z,Oralable,0,431130,91655,26
2025-12-14T20:46:09Z,Oralable,0,431130,91655,26
2025-12-14T20:46:09Z,Oralable,0,431130,91655,26
2025-12-14T20:46:09Z,Oralable,0,431130,91655,26
2025-12-14T20:46:09Z,Oralable,0,431130,91656,26
2025-12-14T20:46:09Z,Oralable,0,431130,91656,4
2025-12-14T20:46:09Z,Oralable,0,431478,91656,4
2025-12-14T20:46:09Z,Oralable,0,431478,91656,4
2025-12-14T20:46:09Z,Oralable,0,431478,91656,4
2025-12-14T20:46:09Z,Oralable,0,431478,91656,4
2025-12-14T20:46:09Z,Oralable,0,431478,91656,4
2025-12-14T20:46:09Z,Oralable,0,431478,91613,4
2025-12-14T20:46:09Z,Oralable,0,431478,91613,55594
2025-12-14T20:46:09Z,Oralable,0,431168,91613,55594
2025-12-14T20:46:09Z,Oralable,0,431168,91613,55594
2025-12-14T20:46:09Z,Oralable,0,431168,91613,55594
2025-12-14T20:46:09Z,Oralable,0,431168,91613,55594
2025-12-14T20:46:09Z,Oralable,0,431168,91740,55594
2025-12-14T20:46:09Z,Oralable,0,431168,91740,28
2025-12-14T20:46:09Z,Oralable,0,431267,91740,28
2025-12-14T20:46:09Z,Oralable,0,431267,91740,28
2025-12-14T20:46:09Z,Oralable,0,431267,91740,28
2025-12-14T20:46:09Z,Oralable,0,431267,91740,28
2025-12-14T20:46:09Z,Oralable,0,431267,91765,28
2025-12-14T20:46:09Z,Oralable,0,431267,91765,0
2025-12-14T20:46:09Z,Oralable,0,431134,91765,0
2025-12-14T20:46:09Z,Oralable,0,431134,91765,0
2025-12-14T20:46:09Z,Oralable,0,431134,91854,0
2025-12-14T20:46:09Z,Oralable,0,431134,91854,0
2025-12-14T20:46:09Z,Oralable,0,431294,91854,0
2025-12-14T20:46:09Z,Oralable,0,431294,91854,0
2025-12-14T20:46:09Z,Oralable,0,431294,91854,0
2025-12-14T20:46:09Z,Oralable,0,431294,91854,0
2025-12-14T20:46:09Z,Oralable,0,431294,91781,0
2025-12-14T20:46:09Z,Oralable,0,431294,91781,19
2025-12-14T20:46:09Z,Oralable,0,431359,91781,19
2025-12-14T20:46:09Z,Oralable,0,431359,91781,19
2025-12-14T20:46:09Z,Oralable,0,431359,91781,19
2025-12-14T20:46:09Z,Oralable,0,431359,91781,19
2025-12-14T20:46:09Z,Oralable,0,431359,91781,19
2025-12-14T20:46:09Z,Oralable,0,431359,91725,19
2025-12-14T20:46:09Z,Oralable,0,431359,91725,0
2025-12-14T20:46:09Z,Oralable,0,431028,91725,0
2025-12-14T20:46:09Z,Oralable,0,431028,91725,0
2025-12-14T20:46:09Z,Oralable,0,431028,91725,0
2025-12-14T20:46:09Z,Oralable,0,431028,91725,0
2025-12-14T20:46:09Z,Oralable,0,431028,91624,0
2025-12-14T20:46:09Z,Oralable,0,431028,91624,2
2025-12-14T20:46:09Z,Oralable,0,431098,91624,2
2025-12-14T20:46:09Z,Oralable,0,431098,91727,2
2025-12-14T20:46:09Z,Oralable,0,431098,91727,30
2025-12-14T20:46:09Z,Oralable,0,431387,91727,30
2025-12-14T20:46:09Z,Oralable,0,431387,91727,30
2025-12-14T20:46:09Z,Oralable,0,431387,91727,30
2025-12-14T20:46:09Z,Oralable,0,431387,91727,30
2025-12-14T20:46:09Z,Oralable,0,431387,91727,30
2025-12-14T20:46:09Z,Oralable,0,431387,91741,30
2025-12-14T20:46:09Z,Oralable,0,431387,91741,0
2025-12-14T20:46:09Z,Oralable,0,431277,91741,0
2025-12-14T20:46:09Z,Oralable,0,431277,91741,0
2025-12-14T20:46:09Z,Oralable,0,431277,91741,0
2025-12-14T20:46:09Z,Oralable,0,431277,91741,0
2025-12-14T20:46:09Z,Oralable,0,431277,91843,0
2025-12-14T20:46:09Z,Oralable,0,431277,91843,0
2025-12-14T20:46:09Z,Oralable,0,431263,91843,0
2025-12-14T20:46:09Z,Oralable,0,431263,91843,0
2025-12-14T20:46:09Z,Oralable,0,431263,91843,0
2025-12-14T20:46:09Z,Oralable,0,431263,91843,0
2025-12-14T20:46:09Z,Oralable,0,431263,91643,0
2025-12-14T20:46:09Z,Oralable,0,431263,91643,32
2025-12-14T20:46:09Z,Oralable,0,431269,91643,32
2025-12-14T20:46:09Z,Oralable,0,431269,91643,32
2025-12-14T20:46:09Z,Oralable,0,431269,91643,32
2025-12-14T20:46:09Z,Oralable,0,431269,91643,32
2025-12-14T20:46:09Z,Oralable,0,431269,91643,32
2025-12-14T20:46:09Z,Oralable,0,431269,91658,32
2025-12-14T20:46:09Z,Oralable,0,431269,91658,0
2025-12-14T20:46:09Z,Oralable,0,430902,91658,0
2025-12-14T20:46:09Z,Oralable,0,430902,91668,0
2025-12-14T20:46:09Z,Oralable,0,430902,91668,2
2025-12-14T20:46:09Z,Oralable,0,431481,91668,2
2025-12-14T20:46:09Z,Oralable,0,431481,91668,2
2025-12-14T20:46:09Z,Oralable,0,431481,91668,2
2025-12-14T20:46:09Z,Oralable,0,431481,91668,2
2025-12-14T20:46:09Z,Oralable,0,431481,91668,2
2025-12-14T20:46:09Z,Oralable,0,431481,91678,2
2025-12-14T20:46:09Z,Oralable,0,431481,91678,129
2025-12-14T20:46:09Z,Oralable,0,431690,91678,129
2025-12-14T20:46:09Z,Oralable,0,431690,91678,129
2025-12-14T20:46:09Z,Oralable,0,431690,91678,129
2025-12-14T20:46:09Z,Oralable,0,431690,91678,129
2025-12-14T20:46:09Z,Oralable,0,431690,91666,129
2025-12-14T20:46:09Z,Oralable,0,431690,91666,0
2025-12-14T20:46:09Z,Oralable,0,431246,91666,0
2025-12-14T20:46:09Z,Oralable,0,431246,91666,0
2025-12-14T20:46:09Z,Oralable,0,431246,91666,0
2025-12-14T20:46:09Z,Oralable,0,431246,91666,0
2025-12-14T20:46:09Z,Oralable,0,431246,91703,0
2025-12-14T20:46:09Z,Oralable,0,431246,91703,0
2025-12-14T20:46:09Z,Oralable,0,431132,91703,0
2025-12-14T20:46:09Z,Oralable,0,431132,91703,0
2025-12-14T20:46:09Z,Oralable,0,431132,91703,0
2025-12-14T20:46:09Z,Oralable,0,431132,91703,0
2025-12-14T20:46:09Z,Oralable,0,431132,91703,0
2025-12-14T20:46:09Z,Oralable,0,431132,91731,0
2025-12-14T20:46:09Z,Oralable,0,431132,91731,19
2025-12-14T20:46:09Z,Oralable,0,431486,91731,19
2025-12-14T20:46:09Z,Oralable,0,431486,91724,19
2025-12-14T20:46:09Z,Oralable,0,431486,91724,2
2025-12-14T20:46:09Z,Oralable,0,431689,91724,2
2025-12-14T20:46:09Z,Oralable,0,431689,91724,2
2025-12-14T20:46:09Z,Oralable,0,431689,91724,2
2025-12-14T20:46:09Z,Oralable,0,431689,91724,2
2025-12-14T20:46:09Z,Oralable,0,431689,91724,2
2025-12-14T20:46:09Z,Oralable,0,431689,91845,2
2025-12-14T20:46:09Z,Oralable,0,431689,91845,32768
2025-12-14T20:46:09Z,Oralable,0,431702,91845,32768
2025-12-14T20:46:09Z,Oralable,0,431702,91845,32768
2025-12-14T20:46:09Z,Oralable,0,431702,91845,32768
2025-12-14T20:46:09Z,Oralable,0,431702,91845,32768
2025-12-14T20:46:09Z,Oralable,0,431702,91621,32768
2025-12-14T20:46:09Z,Oralable,0,431702,91621,0
2025-12-14T20:46:09Z,Oralable,0,431284,91621,0
2025-12-14T20:46:09Z,Oralable,0,431284,91621,0
2025-12-14T20:46:09Z,Oralable,0,431284,91621,0
2025-12-14T20:46:09Z,Oralable,0,431284,91621,0
2025-12-14T20:46:09Z,Oralable,0,431284,91607,0
2025-12-14T20:46:09Z,Oralable,0,431284,91607,1
2025-12-14T20:46:09Z,Oralable,0,431175,91607,1
2025-12-14T20:46:09Z,Oralable,0,431175,91607,1
2025-12-14T20:46:09Z,Oralable,0,431175,91851,1
2025-12-14T20:46:09Z,Oralable,0,431175,91851,0
2025-12-14T20:46:09Z,Oralable,0,431650,91851,0
2025-12-14T20:46:09Z,Oralable,0,431650,91851,0
2025-12-14T20:46:09Z,Oralable,0,431650,91851,0
2025-12-14T20:46:09Z,Oralable,0,431650,91851,0
2025-12-14T20:46:09Z,Oralable,0,431650,91783,0
2025-12-14T20:46:09Z,Oralable,0,431650,91783,0
2025-12-14T20:46:09Z,Oralable,0,431572,91783,0
2025-12-14T20:46:09Z,Oralable,0,431572,91783,0
2025-12-14T20:46:09Z,Oralable,0,431572,91783,0
2025-12-14T20:46:09Z,Oralable,0,431572,91783,0
2025-12-14T20:46:09Z,Oralable,0,431572,91783,0
2025-12-14T20:46:09Z,Oralable,0,431572,91711,0
2025-12-14T20:46:09Z,Oralable,0,431572,91711,62
2025-12-14T20:46:09Z,Oralable,0,431122,91711,62
2025-12-14T20:46:09Z,Oralable,0,431122,91711,62
2025-12-14T20:46:09Z,Oralable,0,431122,91711,62
2025-12-14T20:46:09Z,Oralable,0,431122,91711,62
2025-12-14T20:46:09Z,Oralable,0,431122,91661,62
2025-12-14T20:46:09Z,Oralable,0,431122,91661,0
